Counter,index,NEIGHBORHOOD,BUILD_CLASS_CAT,TAX CLASS AT PRESENT,BLOCK,LOT,BUILD_CLASS_PRESENT,ADDRESS,ZIP,RES_UNITS,COM_UNITS,TOTAL_UNITS,LAND_SQ_FT,GROSS_SQ_FT,YEAR_BUILT,TAX_CLASS,BUILD_CLASS_SALE,SALE_PRICE,SALE_DATE,Counter,LG_SALE_PRICE,SHORT_DATE,LOWER,UPPER,NOT_RANGE,NUM_YEAR_BUILT,TO_DATE,NUMERIC_DATE,BUILT_YEAR,NUMERIC_YEAR
21346,21346.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1501,40,D4,"_1112_PARK_AVENUE,_3C_",10128.0,0,,2.0,3215.249894017817,10835.418998091718,1927.0,2,_D4_,2033500,2013-06-28 00:00:00.000000000,21346.0,14.525269004329417,28-06-13,False,False,False,209,2013-06-28 00:00:00.000000000,537.0,1970-01-01 00:00:00.000001927,4.0244697903650514e-15
21348,21348.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1501,56,D4,"_14_EAST_90TH_STREET,_12D_",10128.0,0,,4.0,5020.12216056384,16917.853611478342,1929.0,2,_D4_,3175000,2012-12-28 00:00:00.000000000,21348.0,14.970818190308929,28-12-12,False,False,False,388,2012-12-28 00:00:00.000000000,355.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21351,21351.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1502,23,D4,"_51_EAST_90TH_STREET,_2B_",10128.0,0,,2.0,2608.8823826552243,8791.95542013835,1928.0,2,_D4_,1650000,2012-08-10 00:00:00.000000000,21351.0,14.316285845876763,10-08-12,False,False,False,375,2012-10-08 00:00:00.000000000,274.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21352,21352.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1502,23,D4,"_51_EAST_90TH_STREET,_3CD_",10128.0,0,,3.0,4229.551741577409,14253.624696284902,1928.0,2,_D4_,2675000,2012-12-20 00:00:00.000000000,21352.0,14.799459938312244,20-12-12,False,False,False,375,2012-12-20 00:00:00.000000000,347.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21354,21354.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1503,38,D4,"_1150_PARK_AVE,_PH20D_",10128.0,0,,3.0,4367.110994481048,14717.20052752856,1940.0,2,_D4_,2762000,2012-10-15 00:00:00.000000000,21354.0,14.831465612951375,15-10-12,False,False,False,165,2012-10-15 00:00:00.000000000,281.0,1970-01-01 00:00:00.000001940,4.4364233909536e-15
21356,21356.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1503,38,D4,"_1150_PARK_AVENUE,_17F_",10128.0,0,,3.0,3676.1524482869067,12388.664455649494,1940.0,2,_D4_,2325000,2013-08-15 00:00:00.000000000,21356.0,14.659230597003594,15-08-13,False,False,False,165,2013-08-15 00:00:00.000000000,585.0,1970-01-01 00:00:00.000001940,4.4364233909536e-15
21359,21359.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1504,31,D4,"_1160_PARK_AVENUE,_4C_",10128.0,0,,3.0,4110.966178729444,13853.990359005886,1926.0,2,_D4_,2600000,2012-09-06 00:00:00.000000000,21359.0,14.77102200299171,06-09-12,False,False,False,279,2012-06-09 00:00:00.000000000,153.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21361,21361.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1504,31,D4,"_1160_PARK_AVENUE,_9C_",10128.0,0,,3.0,4624.836951070625,15585.739153881621,1926.0,2,_D4_,2925000,2013-08-14 00:00:00.000000000,21361.0,14.888805038648094,14-08-13,False,False,False,279,2013-08-14 00:00:00.000000000,584.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21362,21362.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1504,56,D4,"_26_EAST_93RD_STREET,_5C/D_",10128.0,0,,3.0,4743.422513918589,15985.373491160637,1925.0,2,_D4_,3000000,2013-07-18 00:00:00.000000000,21362.0,14.914122846632385,18-07-13,False,False,False,465,2013-07-18 00:00:00.000000000,557.0,1970-01-01 00:00:00.000001925,3.961092313351429e-15
21366,21366.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1505,40,D4,"_1192_PARK_AVENUE,_14C_",10128.0,0,,3.0,4941.065118665198,16651.430719958997,1926.0,2,_D4_,3125000,2013-03-20 00:00:00.000000000,21366.0,14.954944841152638,20-03-13,False,False,False,279,2013-03-20 00:00:00.000000000,437.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21372,21372.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1506,3,D4,"_1133_FIFTH_AVE,_7B_",10128.0,0,,2.0,2498.202523997124,8418.963372011269,1928.0,2,_D4_,1580000,2012-12-21 00:00:00.000000000,21372.0,14.27293540500315,21-12-12,False,False,False,375,2012-12-21 00:00:00.000000000,348.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21374,21374.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1506,65,D4,"_4_EAST_95TH_STREET,_7-D_",10128.0,0,,2.0,2253.12569411133,7593.052408301302,1923.0,2,_D4_,1425000,2012-12-26 00:00:00.000000000,21374.0,14.169682371684887,26-12-12,False,False,False,190,2012-12-26 00:00:00.000000000,353.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
21375,21375.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1506,65,D4,"_4_EAST_95TH_STREET,_6B_",10128.0,0,,3.0,4031.909136830801,13587.567467486542,1923.0,2,_D4_,2550000,2013-06-17 00:00:00.000000000,21375.0,14.75160391713461,17-06-13,False,False,False,190,2013-06-17 00:00:00.000000000,526.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
21376,21376.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1506,65,D4,"_4_EAST_95TH_STREET,_2A_",10128.0,0,,3.0,3715.6809692362285,12521.875901409167,1923.0,2,_D4_,2350000,2013-07-03 00:00:00.000000000,21376.0,14.669925886120343,03-07-13,False,False,False,190,2013-03-07 00:00:00.000000000,424.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
21377,21377.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1506,65,D4,"_4_EAST_95TH_STREET,_9C_",10128.0,0,,2.0,2514.0139323768526,8472.247950315137,1923.0,2,_D4_,1590000,2013-07-23 00:00:00.000000000,21377.0,14.279244574196415,23-07-13,False,False,False,190,2013-07-23 00:00:00.000000000,562.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
21379,21379.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,1,D4,"_1140_FIFTH_AVENUE,_4C_",10128.0,0,,2.0,2213.5971731620084,7459.840962541631,1922.0,2,_D4_,1400000,2012-12-13 00:00:00.000000000,21379.0,14.151982794585487,13-12-12,False,False,False,100,2012-12-13 00:00:00.000000000,340.0,1970-01-01 00:00:00.000001922,3.866026097830995e-15
21380,21380.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,1,D4,"_1140_FIFTH_AVENUE,_14C_",10128.0,0,,2.0,2371.7112569592946,7992.6867455803185,1922.0,2,_D4_,1500000,2013-02-07 00:00:00.000000000,21380.0,14.22097566607244,07-02-13,False,False,False,100,2013-07-02 00:00:00.000000000,541.0,1970-01-01 00:00:00.000001922,3.866026097830995e-15
21382,21382.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,1,D4,"_1140_FIFTH_AVENUE,_9C_",10128.0,0,,2.0,3092.0062902611844,10420.087024044384,1922.0,2,_D4_,1955554,2013-07-24 00:00:00.000000000,21382.0,14.4861840872173,24-07-13,False,False,False,100,2013-07-24 00:00:00.000000000,563.0,1970-01-01 00:00:00.000001922,3.866026097830995e-15
21385,21385.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,21,D4,"_1361_MADISON_AVENUE,_2FG_",10128.0,0,,2.0,3328.301463932877,11216.40373296438,1902.0,2,_D4_,2105000,2012-08-02 00:00:00.000000000,21385.0,14.55982602509862,02-08-12,False,False,False,23,2012-02-08 00:00:00.000000000,31.0,1970-01-01 00:00:00.000001902,3.232251327694766e-15
21386,21386.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,21,D4,"_1361_MADISON_AVENUE,_5B_",10128.0,0,,1.0,2055.483089364722,6926.995179502943,1902.0,2,_D4_,1300000,2013-01-14 00:00:00.000000000,21386.0,14.077874822431765,14-01-13,False,False,False,23,2013-01-14 00:00:00.000000000,372.0,1970-01-01 00:00:00.000001902,3.232251327694766e-15
21387,21387.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,33,D4,"_1220_PARK_AVENUE,_1A_",10128.0,0,,2.0,2332.1827360099733,7859.475299820647,1930.0,2,_D4_,1475000,2012-08-15 00:00:00.000000000,21387.0,14.204168547756057,15-08-12,False,False,False,578,2012-08-15 00:00:00.000000000,220.0,1970-01-01 00:00:00.000001930,4.119536005885486e-15
21388,21388.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,33,D4,"_1220_PARK_AVENUE,_2C_",10128.0,0,,3.0,3834.2665320841934,12921.51023868818,1930.0,2,_D4_,2425000,2013-03-18 00:00:00.000000000,21388.0,14.70134208235372,18-03-13,False,False,False,578,2013-03-18 00:00:00.000000000,435.0,1970-01-01 00:00:00.000001930,4.119536005885486e-15
21391,21391.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,40,D4,"_1230_PARK_AVENUE,_12E_",10128.0,0,,1.0,2015.9545684154004,6793.783733743271,1930.0,2,_D4_,1275000,2012-08-15 00:00:00.000000000,21391.0,14.058456736574664,15-08-12,False,False,False,578,2012-08-15 00:00:00.000000000,220.0,1970-01-01 00:00:00.000001930,4.119536005885486e-15
21392,21392.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,40,D4,"_1230_PARK_AVENUE,_PHA_",10128.0,0,,2.0,3420.7982029542895,11528.118516042014,1930.0,2,_D4_,2163500,2013-01-16 00:00:00.000000000,21392.0,14.587237838647077,16-01-13,False,False,False,578,2013-01-16 00:00:00.000000000,374.0,1970-01-01 00:00:00.000001930,4.119536005885486e-15
21393,21393.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,40,D4,"_1230_PARK_AVENUE,_3E_",10128.0,0,,2.0,2506.108228186988,8445.605661163203,1930.0,2,_D4_,1585000,2013-02-14 00:00:00.000000000,21393.0,14.276094965293519,14-02-13,False,False,False,578,2013-02-14 00:00:00.000000000,403.0,1970-01-01 00:00:00.000001930,4.119536005885486e-15
21400,21400.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,41,D4,"_70_EAST_96TH_STREET,_4D_",10128.0,0,,1.0,2015.9545684154004,6793.783733743271,1929.0,2,_D4_,1275000,2013-06-12 00:00:00.000000000,21400.0,14.058456736574664,12-06-13,False,False,False,388,2013-12-06 00:00:00.000000000,698.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21408,21408.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,64,D4,"_8_EAST_96TH_STREET,_14C_",10128.0,0,,3.0,4822.479555817233,16251.79638267998,1928.0,2,_D4_,3050000,2013-04-18 00:00:00.000000000,21408.0,14.930652148583594,18-04-13,False,False,False,375,2013-04-18 00:00:00.000000000,466.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21412,21412.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1507,69,D4,"_1148_FIFTH_AVENUE,_2A_",10128.0,0,,4.0,4980.593639614519,16784.64216571867,1923.0,2,_D4_,3150000,2013-06-19 00:00:00.000000000,21412.0,14.962913010801817,19-06-13,False,False,False,190,2013-06-19 00:00:00.000000000,528.0,1970-01-01 00:00:00.000001923,3.897714836337806e-15
21416,21416.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,24,D4,"_161_EAST_79TH_STREET,_11B_",10075.0,0,,4.0,4980.593639614519,16784.64216571867,1915.0,2,_D4_,3150000,2013-07-08 00:00:00.000000000,21416.0,14.962913010801817,08-07-13,False,False,False,208,2013-08-07 00:00:00.000000000,577.0,1970-01-01 00:00:00.000001915,3.644204928283314e-15
21417,21417.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,24,D4,"_161_EAST_79TH_STREET,_6A_",10075.0,0,,3.0,4585.308430121303,15452.527708121948,1915.0,2,_D4_,2900000,2013-07-22 00:00:00.000000000,21417.0,14.880221294956703,22-07-13,False,False,False,208,2013-07-22 00:00:00.000000000,561.0,1970-01-01 00:00:00.000001915,3.644204928283314e-15
21421,21421.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,27,D4,"_175_EAST_79TH_STREET,_4CD_",10075.0,0,,2.0,2442.8625946680736,8232.467347947728,1928.0,2,_D4_,1545000,2013-07-08 00:00:00.000000000,21421.0,14.250534468313983,08-07-13,False,False,False,375,2013-08-07 00:00:00.000000000,577.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21423,21423.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,27,D4,"_175_EAST_79TH_STREET,_8A_",10075.0,0,,2.0,3359.9242806923344,11322.972889572118,1928.0,2,_D4_,2125000,2013-08-12 00:00:00.000000000,21423.0,14.569282360340654,12-08-13,False,False,False,375,2013-12-08 00:00:00.000000000,700.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21429,21429.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,38,D4,"_178_EAST_80TH_STREET,_22BC_",10075.0,0,,2.0,2174.0686522126866,7326.629516781959,1973.0,2,_D4_,1375000,2012-10-18 00:00:00.000000000,21429.0,14.133964289082808,18-10-12,False,False,False,86,2012-10-18 00:00:00.000000000,284.0,1970-01-01 00:00:00.000001973,5.482151761678378e-15
21436,21436.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,38,D4,"_178_EAST_80TH_STREET,_8EF_",10075.0,0,,2.0,2766.9964664525105,9324.801203177038,1973.0,2,_D4_,1750000,2013-06-21 00:00:00.000000000,21436.0,14.375126345899696,21-06-13,False,False,False,86,2013-06-21 00:00:00.000000000,530.0,1970-01-01 00:00:00.000001973,5.482151761678378e-15
21438,21438.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,46,D4,"_162_EAST_80TH_STREET,_3C_",10075.0,0,,2.0,2490.2968198072595,8392.321082859335,1926.0,2,_D4_,1575000,2012-11-27 00:00:00.000000000,21438.0,14.269765830241871,27-11-12,False,False,False,279,2012-11-27 00:00:00.000000000,324.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21439,21439.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,46,D4,"_162_E._80_ST,_5A_",10075.0,0,,2.0,2909.299141870068,9804.362407911858,1926.0,2,_D4_,1840000,2013-04-12 00:00:00.000000000,21439.0,14.425276129585168,12-04-13,False,False,False,279,2013-12-04 00:00:00.000000000,696.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21440,21440.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,46,D4,"_162_EAST_80TH_STREET,_9C_",10075.0,0,,2.0,2482.3911156173954,8365.6787937074,1926.0,2,_D4_,1570000,2013-04-17 00:00:00.000000000,21440.0,14.266586177324491,17-04-13,False,False,False,279,2013-04-17 00:00:00.000000000,465.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
21447,21447.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1508,130,D4,"_177_EAST_79TH_STREET,_4_",10075.0,0,,2.0,2205.6914689721443,7433.1986733896965,1980.0,2,_D4_,1395000,2013-04-24 00:00:00.000000000,21447.0,14.148404973237604,24-04-13,False,False,False,50,2013-04-24 00:00:00.000000000,472.0,1970-01-01 00:00:00.000001980,5.703972931226058e-15
21454,21454.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,51,D4,"_140_EAST_81ST_STREET,_7E_",10028.0,0,,1.0,1873.6518929978429,6314.222529008452,1928.0,2,_D4_,1185000,2012-09-06 00:00:00.000000000,21454.0,13.985253332551368,06-09-12,False,False,False,375,2012-06-09 00:00:00.000000000,153.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21457,21457.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,51,D4,"_140_EAST_81ST_STREET,_3A_",10028.0,0,,2.0,2276.842806680923,7672.979275757106,1928.0,2,_D4_,1440000,2013-01-16 00:00:00.000000000,21457.0,14.180153671552183,16-01-13,False,False,False,375,2013-01-16 00:00:00.000000000,374.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21458,21458.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,51,D4,"_140_EAST_81_STREET,_6A_",10028.0,0,,2.0,2498.202523997124,8418.963372011269,1928.0,2,_D4_,1580000,2013-05-16 00:00:00.000000000,21458.0,14.27293540500315,16-05-13,False,False,False,375,2013-05-16 00:00:00.000000000,494.0,1970-01-01 00:00:00.000001928,4.056158528871863e-15
21459,21459.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,56,D4,"_112_EAST_81ST_STREET,_12B_",10028.0,0,,2.0,2549.589601231242,8592.138251498842,1958.0,2,_D4_,1612500,2012-08-28 00:00:00.000000000,21459.0,14.293296327652065,28-08-12,False,False,False,91,2012-08-28 00:00:00.000000000,233.0,1970-01-01 00:00:00.000001958,5.006820684076206e-15
21463,21463.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,69,D4,"_935_PARK_AVENUE,_15B_",10028.0,0,,3.0,3952.852094932158,13321.144575967197,1924.0,2,_D4_,2500000,2013-07-01 00:00:00.000000000,21463.0,14.73180128983843,01-07-13,False,False,False,163,2013-01-07 00:00:00.000000000,365.0,1970-01-01 00:00:00.000001924,3.929403574844618e-15
21464,21464.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,69,D4,"_935_PARK_AVENUE,_14B_",10028.0,0,,3.0,4229.551741577409,14253.624696284902,1924.0,2,_D4_,2675000,2013-07-17 00:00:00.000000000,21464.0,14.799459938312244,17-07-13,False,False,False,163,2013-07-17 00:00:00.000000000,556.0,1970-01-01 00:00:00.000001924,3.929403574844618e-15
21467,21467.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1509,71,D4,"_929_PARK_AVENUE,_11C_",10028.0,0,,2.0,2270.5182433290315,7651.665444435558,1913.0,2,_D4_,1436000,2012-12-17 00:00:00.000000000,21467.0,14.177372028590307,17-12-12,False,False,False,105,2012-12-17 00:00:00.000000000,344.0,1970-01-01 00:00:00.000001913,3.580827451269692e-15
21472,21472.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1510,30,D4,"_163_EAST_81ST_STREET,_1B_",10028.0,0,,2.0,2134.5401312633653,7193.418071022286,1927.0,2,_D4_,1350000,2013-02-28 00:00:00.000000000,21472.0,14.115615150414612,28-02-13,False,False,False,209,2013-02-28 00:00:00.000000000,417.0,1970-01-01 00:00:00.000001927,4.0244697903650514e-15
21474,21474.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1510,60,D4,"_122_EAST_82ND_STREET,_2A_",10028.0,0,,2.0,2347.994144389702,7912.759878124515,1912.0,2,_D4_,1485000,2013-07-25 00:00:00.000000000,21474.0,14.210925330218936,25-07-13,False,False,False,109,2013-07-25 00:00:00.000000000,564.0,1970-01-01 00:00:00.000001912,3.54913871276288e-15
21475,21475.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1510,65,D4,"_108_EAST_82ND_STREET,_1D_",10028.0,0,,1.0,1928.991822326893,6500.718553071993,1916.0,2,_D4_,1220000,2012-08-22 00:00:00.000000000,21475.0,14.01436141670944,22-08-12,False,False,False,72,2012-08-22 00:00:00.000000000,227.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
21476,21476.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1510,65,D4,"_108_EAST_82ND_STREET,_6D_",10028.0,0,,2.0,2126.634427073501,7166.775781870352,1916.0,2,_D4_,1345000,2013-01-16 00:00:00.000000000,21476.0,14.111904571018076,16-01-13,False,False,False,72,2013-01-16 00:00:00.000000000,374.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
21477,21477.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1510,65,D4,"_108_EAST_82ND_STREET,_8D_",10028.0,0,,2.0,2371.7112569592946,7992.6867455803185,1916.0,2,_D4_,1500000,2013-05-14 00:00:00.000000000,21477.0,14.22097566607244,14-05-13,False,False,False,72,2013-05-14 00:00:00.000000000,492.0,1970-01-01 00:00:00.000001916,3.675893666790126e-15
21480,21480.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1511,1,D4,"_969_PARK_AVENUE,_5C_",10028.0,0,,2.0,2134.5401312633653,7193.418071022286,1911.0,2,_D4_,1350000,2013-07-10 00:00:00.000000000,21480.0,14.115615150414612,10-07-13,False,False,False,78,2013-10-07 00:00:00.000000000,638.0,1970-01-01 00:00:00.000001911,3.5174499742560687e-15
21488,21488.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1511,65,D4,"_112_EAST_83RD_STREET,_3C_",10028.0,0,,2.0,2347.994144389702,7912.759878124515,1929.0,2,_D4_,1485000,2013-05-31 00:00:00.000000000,21488.0,14.210925330218936,31-05-13,False,False,False,388,2013-05-31 00:00:00.000000000,509.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21489,21489.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1511,69,D4,"_975_PARK_AVENUE,_7D_",10028.0,0,,3.0,3636.6239273375854,12255.453009889821,1929.0,2,_D4_,2300000,2012-11-07 00:00:00.000000000,21489.0,14.648419680899378,07-11-12,False,False,False,388,2012-07-11 00:00:00.000000000,185.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21494,21494.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,25,D4,"_151_EAST_83RD_STREET,_4AB_",10028.0,0,,2.0,3059.50752147749,10310.56590179861,1929.0,2,_D4_,1935000,2013-01-03 00:00:00.000000000,21494.0,14.475617884446018,03-01-13,False,False,False,388,2013-03-01 00:00:00.000000000,418.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21495,21495.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,25,D4,"_151_EAST_83RD_STREET,_3G-3H_",10028.0,0,,2.0,3004.1675921484402,10124.06987773507,1929.0,2,_D4_,1900000,2013-04-25 00:00:00.000000000,21495.0,14.457364444136669,25-04-13,False,False,False,388,2013-04-25 00:00:00.000000000,473.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21496,21496.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,25,D4,"_151_EAST_83RD_STREET,_5GH_",10028.0,0,,2.0,2806.5249874018323,9458.01264893671,1929.0,2,_D4_,1775000,2013-05-01 00:00:00.000000000,21496.0,14.389310980891652,01-05-13,False,False,False,388,2013-01-05 00:00:00.000000000,363.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21500,21500.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,25,D4,"_151_EAST_83RD_STREET,_7C_",10028.0,0,,1.0,1857.8404846181143,6260.937950704583,1929.0,2,_D4_,1175000,2013-08-14 00:00:00.000000000,21500.0,13.976778705560397,14-08-13,False,False,False,388,2013-08-14 00:00:00.000000000,584.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21501,21501.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,25,D4,"_151_EAST_83_STREET,_10C_",10028.0,0,,1.0,1857.8404846181143,6260.937950704583,1929.0,2,_D4_,1175000,2013-07-16 00:00:00.000000000,21501.0,13.976778705560397,16-07-13,False,False,False,388,2013-07-16 00:00:00.000000000,555.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
21506,21506.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,52,D4,"_144_EAST_84TH_STREET,_14A_",10028.0,0,,1.0,2055.483089364722,6926.995179502943,1962.0,2,_D4_,1300000,2012-08-07 00:00:00.000000000,21506.0,14.077874822431765,07-08-12,False,False,False,394,2012-07-08 00:00:00.000000000,182.0,1970-01-01 00:00:00.000001962,5.1335756381034515e-15
21508,21508.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,62,D4,"_114_EAST_84TH_STREET,_8B_",10028.0,0,,2.0,3027.884704718033,10203.996745190874,1915.0,2,_D4_,1915000,2013-04-15 00:00:00.000000000,21508.0,14.465228180596883,15-04-13,False,False,False,208,2013-04-15 00:00:00.000000000,463.0,1970-01-01 00:00:00.000001915,3.644204928283314e-15
21509,21509.0,UPPER_EAST_SIDE_(79-96)_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,1512,62,D4,"_114_EAST_84TH_STREET,_7A_",10028.0,0,,2.0,3162.2816759457264,10656.915660773759,1915.0,2,_D4_,2000000,2013-05-02 00:00:00.000000000,21509.0,14.508657738524219,02-05-13,False,False,False,208,2013-02-05 00:00:00.000000000,394.0,1970-01-01 00:00:00.000001915,3.644204928283314e-15
